mensagem,odio
USER USER USER!USER USER USER!USER USER USER!USER USER USER!USER USER USER!USER USER USER!USER USER USER!USER USER USER!USER USER USER!USER USER USER!USER USER USER!USER USER USER!USER USER USER!USER USER USER!USER USER USER!USER USER USER!USER USER USER!USER USER USER!USER USER USER!USER USER USER!USER USER USER!USER USER USER!USER USER USER!USER USER USER!USER USER USER!USER USER USER!USER USER USER!,1
USER USER Ficou putinha 🤣🤣🤣,1
eu com a porra da física URL,1
E desde quando cidadão comum dá tiro em quem tem opinião diferente???? Isso aí é USER!!! Vítima é que não pode ter arma pra se defender no Brasil!!! 😠,0
"no soy del todo inutil , sirvo de mal ejemplo.",1
USER USER ai é foda,1
Jumento psicopata e seu rebanho...,1
Acabou pra vc USER,0
porra todas as sapatão da pg se conhecem loco,1
USER Na pqp,1
"USER errou e errou e não apreendeu, USER ferrou todo estúdio flow pela sua ignorância",1
"KUCINGNYA CU BANHET, SAYANG DY TAKUT MANUSYA",1
"USER pra vcs verem, a direita só representa o atraso. não sei como foi q o pt deixou o brasil cair nas patas dessa gentinha.",1
Lembre-se o USER não era contra os judeus e sim queriam a raça pura. Logo se você não fosse loiro de olhos azuis você ia morrer,1
"Ninguém sabe de mais nada, estamos vivendo num hospício. Vai se fu.der todo mundo, se querem guerra, guerra vão ter, não tenho dúvida de que vocês idiotas serão os primeiro na guerra a tomar uma reação agressiva contra nós, mas no momento em vocês quiserem me ma.tar, logo eu não vou perdoar nenhum de vocês. Venham !",1
USER USER USER USER Com nosso dinheiro ?? Aquele roubado da Petrobrás?? Nunca ! Não sou ótario. ACORDEM.,1
Só falta candidatar a senador. Aqui nesse país de merda até palhaço entra pra política,1
USER USER USER que ela não faça besteira não quero ela expulsa quem era ser expulsa era a Bianca,0
"USER 2 BOCAS USER KKKK ele nem precisava dizer USER odiava algum grupo depois do apoio USER deu ao nazismo, o pior cego é aUSERuele USER não USERuer enxergar",0
para de me elogiar eu ainda nao te perdoei por FODER minha cabeça,1
USER Larga mão de ser tão imbecil!!! Vc acha que o povo continua ignorante pra vcs manipularem o qto quiserem? Vc achava mmo q aquela bos.... de Power point mentiroso seria aceito por quem conhece o Lula? Vcs queriam anular o Lula pra continuarem com a corrupção! Vcs são CORRUPTOS!!,1
"USER Sai calopsita, nem fala comigo n茫o pq eu ainda to puta contigo, fica jogando praga em mim e ainda tem a cara de pau de trocar de escola",1
"nossa, esse convidado foi foda demais. Explicou TUDO! se o USER USER absorveu nada.. entao pode se lascar",1
USER kkkkkkkkkkkkkkkkkkkkkkkk caralho leticia nois é idiota igual 😍,1
USER USER USER USER USER e eu achando q só a gente q era demente assim kkkk,1
"gordura visceral, e a pior que existe,a gordura visceral mata",0
Amei seu video USER e maravilhosa...eu tenho vergonha de fucar nua pro maridão...e USER nem liga pra isso..valeu,0
A MINHA MAE ME CHAMOU DE MACACA E SAIU DO QUARTO??? SKSKKSKSKSKSJDL Q ODIO VSFD,1
USER Ya vete al aeropuerto desde hoy y deja de estar mamando palos!,1
USER sai fora se for para escrever bosta nem escreve e momento de ter orgulho nao vir com essa porra,1
USER É USER MÃE RETADA USER,1
"Um bando de oportunistas, que de Educação nada entendem, mas com a certeza de que logo estarão fora, então é preciso sugar o quanto podem. URL",1
"USER USER USER USER Meh, esse bgl dos adolescentes é um bando de jovenzinho mongol... Uma hora eles viram gente É tipo os adolescentes que se dizem trans, mudam de sexo e dps se arrependem... Adolescente só faz merda bro E nn é culpa DO BOLSONARO... É cultural, sempre tem um ou dois arrombados 🦑",1
PUTA USER USER,1
"Essa dáí é igual chuchu sem sal, sem graça nenhuma. Versão feminina do Mc Gui.🤮",1
Lixo de propaganda não como mais neste lugar,1
USER viado eu tbm,1
o cara é doidim mas um doido que se deu bem kkk,1
USER vc é feio pra caramba!,1
Lixo de empresa. Bando de filhos da puta,1
"Cascalho maluco,USER é a cara do Edward,so que um pouco mais bronzeado... uhu!",0
rt USER o amigo de vcs também manda indireta na cara de pau? kkkkkkkkkkkkkkkkkkkkk auge URL,1
USER fodase ngm ti USER,1
eduard corno e veado,1
"Nao precisava nem estudar nesse caso, é fato! Matou,tem que cumprir e cumprir sem progressão. É uma putaria essas leis do Brasil 🤬🤬🤬🤬🤬",1
"Desde que o USER saia fora do flow, pra mim tá suave. Empresa não tem nada a ver com a pessoa, que só ele se foda",1
USER ESTUPRO NA FAZENDA ESTUPRO NA RECORD,1
USER USER é uma desgraça pra sociedade... Quem for a favor da família tradicional e de USER. Não compra nem uma USER nessa espelunca !,1
USER Sr Geraldo. Nunca imaginei q vc pudesse ser tão baixo. Um lixo humano mentiroso. CRAPULA.,1
"JAJAJAJAJAJAJAJAJA si fue, alta ridicula la tal Doja Cat URL",1
HASHTAG tá putinho pq acabou a mamata da lei Rouanet. Tá tendo que trabalhar né vagabundo?,1
Absurdo USER darem palco pra esse idio. Nojo .,1
"USER não é só ignorante, ele é imaturo!",1
"USER be happy :) Vejo que vc tem problemas mentais, respeitem as nossas crianças sim, ao contrario disso é contravenção penal, e deve ser punido de acordo as leis.",1
"USER USER USER caralho q maluco nojento é você, eu se fosse gremista te mandava pra casa do caralho fácil fácil, nível de ingratidão absurdo, que asco",1
RT USER: Vinheta da Beija-Flor 2022 💙 USER MOCAMBO DE CRIOULO SOU EU SOU EU TENHO A RAÇA QUE A MORDAÇA NÃO CALOU ER…,0
USER USER E qual o objetivo disso? Qual o benefício disso? Contaminar as crianças? Matar as criancas? Fazer as crianças contaminarem os avós pra tentar economizar com a previdência? Pra que diabos serve isso?,1
"""Como se eu tivesse defendendo o nazismo"". Cara, você literalmente falou que deveria existir um partido nazista, além de dizer que qualquer um tem o direito de ser nazista e questionar a existencia de outra pessoa. Não fode pô",1
"vou matar o erick ele fica fazendo aquela porra com o olho e me manda foto, cacete kkkkkkkk",1
vivem nababescamente as nossas custas e protegem ladrões e bandidos HASHTAG,1
faz-te um homem porco do caralho,1
alguém tem que descobrir de onde saem essas adolescentes que pagam pau pra mc que força rouquidão na voz pra ir lá e fechar o portão,1
USER USER idiota KAKDKAKDKKSKDKSKDKS,1
"Isso é uma vergonha, um Presidentes da República, se passar para imã moldagem desse tipo. Tenha vergonha Sr. BOLSONARO!!",1
"ela olhando cada cantinho, cada quadro 🥺 amo tanto essa bichinha que nem sei explicar, ela merece tudo, cara. coisa mais lindica do mundo ela reagindo da forma mais genuína possível 😞 mia joia rara URL",1
"Eu voto Bolsonaro 2018, mais ele fica dando esses vacilo ai ne, ficando exposto assim pra 1 tiro no peito, uma facada ""Que podia ser fatal"" Mano ele não penssa nessas possibilidades que ele pode morrer a qualquer momento nesses eventos ai.",0
"Maior honra será a polícia matar esse lixo, e se alguém o defende merecer ir pro cemitério junto com ele.",1
"velho broxa nojento olha o tamanho da testa desse arrombado também, larisso manoelo idoso URL",1
"Oh o resto que se foda o ouvido de vocês Deve ser tipo, a primeira vez que eu posso algo com a minha voz aqui no Twitter Relevem que isso era eu aprendendo a tocar teclado Mentira relevem nada Deixe seu ""vai tomar no cu Alana"" URL",1
Hoje vou guardar minha polêmica opinião sobre essa desgraça,1
USER USER USER USER Comentário de alguém quebrado e fodido que tem raiva de quem cresceu e se deu bem na vida. Hahahhahahhahahaa derrotada,1
Tomou de graça pra largar de ser mongolóide,1
RT USER: O povo ucraniano está sofrendo muito por culpa dos parasitas. URL,1
"USER Mano desgraçado demais velho, baixou o meu CR perfeito",1
narrador é tão burro que não sabe que o chelsea tá na champions essa temp,1
USER..que mendigo amante !!,0
USER Bom tá lá escrito né que tem muita gente se registrando por isso pode dar ruim mesmo............... Ô CARAIO O RABBIT TAVA QUIETINHO NO CANTO DELE PRA QUE FORAM FAZER ISSO,1
ridículo o tal do homem tentando mostrar que tá feliz solteiro no stories,1
não tô aqui pra julga o cara ( apenas ele foi muito infeliz no seu posicionamento ) erro já se retratou e vida que segue .vdd que existe muita hipocrisia mesmo comunismo matou milhares de pessoas a igreja condenou inocente a fogueira.O nazismo e um demônio que nunca deveria existir. O problema é que esse demonio tem outras faceta ideológica filosófica política de uma forma bem camuflada,1
rael garcia sanches beija mal e tem pau feio,1
Esse padre mais vagabundo de todos,1
o exemplo mais explícito de macho escroto,1
malu: gente levem 1/2 de carne ana: slc vou levar 2 kilos de carne kkkkkkkkkkkkkkkkk burra demais fei,1
"USER SE INTERNA USER , vai ser troll pra sua mae USER. USER USER fodão lol",1
USER dependendo pq hoje em dia amizade de cu é rola,1
"Quebrei meu óculos ontem, to fodida sem foder",1
Yo I fucked up my mom's recipe for Pé de Moleque.... URL,1
"Criolo e Silva no msm palco mané, Lolla é mt foda",1
"vai Castian, seja o idiota que espera por alguém que nem se importa contigo.",1
"USER Esse Daichi é um viadinho, o fedelho tem 14 anos e fica falando merda",1
USER USER vcs sao foda boy vsf kkkkkkkkkkkkkkkkkkkkkkk,1
USER ....entre menos burros....mas olotes!!!,1
USER USER para de usar drogas e vá estudar sobre a segunda guerra mundial antes de falar besteira,1
Como é chato ver uma pessoa ficar falando como se fosse um discurso 🤔 parece politico,1
"USER nao pode, socialismo tudo bem, muito coerente esse pensamento PQP, se o nazismo é criminalizado o socialismo tmbm deve ser com o máximo rigor tendo em vista dos os mortos que foram infinitamente maiores do que esse ideal",1
"eu tava comendo qdo assisti seu video eu juro q comecei a rir tanto q a comida voltou quase que cuspi no note , muito bom, tudo verdade, comecei a assistir essa bosta de filme mas nao consegui terminar!!!!!",1
USER USER Mas o Bolsonaro é o líder dos vermes.,1
USER USER e muito lindaa.amei...vou criar um canal de dança com a minha mãe que também é gordinha...parece que todas as gordinhas são mais lindas do q as magrinhas não estou falando q as magras são feias...todas as gordinhas são lindas e poderosas...amei ♡♡ manda bj pfvr ♡☆,0
"RT USER: El montón de APRETABOTONES ridículos reportandose que van en camino que el país los nesecita,,,,plis UNA PUTIADA que yo no…",1
Amigo de merd* abandonou o parceiro na hora em que ele mais precisou de vc,1
USER USER USER Vai tomar no cu arrombado,1
podré equivocarme en todo menos cantando “una vez”,0
"Essa USER já está ficando insuportável... Kkk vai ser eliminada em 3,2,1 ...",1
"O cara divinamente bem ,se expressa de uma forma extraordinamente perfeito,não sei porq mas pessoas que usando o drogas ou bebidas e são menos favorecidas se expressam muito a língua portuguesa,enquanto outros que são letrados são maus educados,não estúpidos, arrogantes,prepotentes,etc.. por isso houve isso,nso divido da fala dele nao .mas que Deus nos guarde sempre...",1
USER USER USER e USER kkkkkk USER,0
"USER!!!!! VAMPIROS NAO USER USER,,,, USER QUEREM PRAZER, SEXO, DROGAS E USER AND USER",1
Lixo lixo.,1
"Aí vai tomar no cu, pelo amor de Deus cansei",1
"isso me deixou mal pra cacete, que ódio",0
Tu é muito gado mesmo,1
"A menina fala mulher pode se casar com mulher,o outro o menino fala menino pode se casar com menino,ainda tem gente falando que não tá incentivando,comercial bosta tomem vergonha na cara,encinem aos seus próprios filhos não aos filhos dos outros,aí quando vem um que é contra acham ruim,bosta de comercial.",1
tropa de ladrão nesse momento que o USER ta passando ficam brigando os cachorros,1
Agora ele USER mais espaco na Tv USER os otos candidados se fuderamm mais ainda,1
USER não vão deixar de ser nunca pai chama esse monstro de psi até um cachorro pode ser acho que até os cachorros tem mais amor de sua cria esses fdp tem que pena aqui a morte é pouco pra eles juntos manda agora ela matar. Os filhos vai se fosse minha filha sei muito bem o que faeia com tigo não com as crianças elas não tem culpa dos pais que tem infelizmente,1
USER USER USER USER USER USER Quanto mal caratismo esse seu... devia assistir a todo o vídeo. O Lula viveu essa teoria de direita e esquerda debiloide de vcs na própria pele. Vai atrás de teu candidato enrolão 6%... só pode ser cargo comissionado do pdt pra postar essas bostas.,1
adoorei tu é muuito USER USER USER . Sou tua USER USER,0
"USER Você literalmente vai dormir mulher, e pra que vc quer tanto deixar esse tweet aí? Fds o aniversário dessa bixa",1
"Sem comentarios , Falo tudo ! Essa merda hoje é uma modinha",1
USER saiu do flow agora deve criar o partido nazista pra por em pratica a liberdade de expressão e liberar as drogas kkk,1
USER mesmo assim ele não merece morrer,0
USER nao carai,1
"As USER Tudo malucas Pelo Mendigo, Fiquem Com Ele, Ajude ele, sustente ele por que é isso que ele quer, O USER Fica citando o nome de Deus em vão sendo que ele que tá errado, dizendo que o cara era pra ter amor a Deus? Plmds",1
"o vídeo do mendigo é doentio, mas errado mesmo foi o marido topar ser entrevistado pelo leo dias. o cara expôs a mulher só pra não ser chamado de corno e, pra completar, ainda deu direito de resposta pro mendigo URL",1
Vou reviver essa porra kk Netflix arrombada URL,1
Quiero que se vaya de nuestras vidas de una puta vez,1
USER já quis matar vc USER confio em vc R USER USER USER E USER USER,1
Nossa esse país e uma hipocrisia cara nada haver muito chateado sou autista e adoro USERs dois detalhe tenho 10 anos USER e vítima USER USER vai te abrir muitas portas,1
"Maior mineradora do mundo, 3° maior empresa do país... E deixa uma desgraça dessa acontecer 🤦🏻‍♂️",0
"USER USER USER Agora vai tentar pagar de ser evoluído kkk, a pessoa fode vc e tu não tá nem aí kkk, valeu kkk",1
"Aprende que vocês tem uma responsabilidade social grande, querendo ou não, e que não dá pra ficar de palhaçadinha pra sempre. É possível fazer algo leve e informal sem virar essa babosagem toda. Se levem a sério. E fogo nos nazi!",1
">é uma raça que tem vergonha na caraisso parecia estar entalado na garganta do gibeira, deve ter sentido um alívio ao falar.",1
Vocês da Globo são USER!!!,1
rt USER gatie caralho URL,1
Como mulher gosta do profano! Um monte de mulheres excitadas e impressionadas com a degradação humana. Do homem. 🤮,1
e a mamãe vai pisar nesse verme URL,1
"UUSERER UUSERER (USERIGNIFICA BURRO,REUUSERERRDADO,UUSERER,UUSERER,UUSERER UUSERER,UUSERER USERINTIDO,UUSERER E RACIUSERTA.)E EU VOU UUSERER UUSERER UUSERBE UUSERER UUSERER FALA IUSERUUSERER UUSERER USER POR QUE UUSERER UUSERERM INVEJA UUSERER NUNCA USER USERUCEUSERUUSERER NUNCA USER UMA MODA NUNCA FOI OU USERERA CONHECIDO INUUSERERRNACIONALMEUSERUUSERER USEREU USER BURRO",1
